y	x	key	showSelected1
620.331772388977	2	1	34
620.331772388977	2	1	35
620.331772388977	2	1	36
620.331772388977	2	1	37
620.331772388977	2	1	38
620.331772388977	2	1	39
620.331772388977	2	1	40
620.331772388977	2	1	41
620.331772388977	2	1	42
620.331772388977	2	1	43
620.331772388977	2	1	44
620.331772388977	2	1	45
620.331772388977	2	1	46
620.331772388977	2	1	47
620.331772388977	2	1	48
620.331772388977	2	1	49
620.331772388977	2	1	50
574.592935500838	3	1	3
574.592935500838	3	1	4
574.592935500838	3	1	5
574.592935500838	3	1	6
574.592935500838	3	1	7
574.592935500838	3	1	8
574.592935500838	3	1	9
574.592935500838	3	1	10
574.592935500838	3	1	11
574.592935500838	3	1	12
574.592935500838	3	1	13
574.592935500838	3	1	14
574.592935500838	3	1	15
574.592935500838	3	1	16
574.592935500838	3	1	17
574.592935500838	3	1	18
574.592935500838	3	1	19
574.592935500838	3	1	20
574.592935500838	3	1	21
574.592935500838	3	1	22
574.592935500838	3	1	23
574.592935500838	3	1	24
574.592935500838	3	1	25
574.592935500838	3	1	26
574.592935500838	3	1	27
574.592935500838	3	1	28
574.592935500838	3	1	29
574.592935500838	3	1	30
574.592935500838	3	1	31
574.592935500838	3	1	32
574.592935500838	3	1	33
574.592935500838	3	1	34
574.592935500838	3	1	35
574.592935500838	3	1	36
574.592935500838	3	1	37
574.592935500838	3	1	38
574.592935500838	3	1	39
574.592935500838	3	1	40
574.592935500838	3	1	41
574.592935500838	3	1	42
574.592935500838	3	1	43
574.592935500838	3	1	44
574.592935500838	3	1	45
574.592935500838	3	1	46
574.592935500838	3	1	47
574.592935500838	3	1	48
574.592935500838	3	1	49
574.592935500838	3	1	50
530.842743694793	4	1	4
530.842743694793	4	1	5
530.842743694793	4	1	6
530.842743694793	4	1	7
530.842743694793	4	1	8
530.842743694793	4	1	9
530.842743694793	4	1	10
530.842743694793	4	1	11
530.842743694793	4	1	12
530.842743694793	4	1	13
530.842743694793	4	1	14
530.842743694793	4	1	15
530.842743694793	4	1	16
530.842743694793	4	1	17
530.842743694793	4	1	18
530.842743694793	4	1	19
530.842743694793	4	1	20
530.842743694793	4	1	21
530.842743694793	4	1	22
530.842743694793	4	1	23
530.842743694793	4	1	24
530.842743694793	4	1	25
530.842743694793	4	1	26
530.842743694793	4	1	27
530.842743694793	4	1	28
530.842743694793	4	1	29
530.842743694793	4	1	30
530.842743694793	4	1	31
530.842743694793	4	1	32
530.842743694793	4	1	33
530.842743694793	4	1	34
530.842743694793	4	1	35
530.842743694793	4	1	36
530.842743694793	4	1	37
530.842743694793	4	1	38
530.842743694793	4	1	39
530.842743694793	4	1	40
530.842743694793	4	1	41
530.842743694793	4	1	42
530.842743694793	4	1	43
530.842743694793	4	1	44
530.842743694793	4	1	45
530.842743694793	4	1	46
530.842743694793	4	1	47
530.842743694793	4	1	48
530.842743694793	4	1	49
530.842743694793	4	1	50
489.08119697084	5	1	5
489.08119697084	5	1	6
489.08119697084	5	1	7
489.08119697084	5	1	8
489.08119697084	5	1	9
489.08119697084	5	1	10
489.08119697084	5	1	11
489.08119697084	5	1	12
489.08119697084	5	1	13
489.08119697084	5	1	14
489.08119697084	5	1	15
489.08119697084	5	1	16
489.08119697084	5	1	17
489.08119697084	5	1	18
489.08119697084	5	1	19
489.08119697084	5	1	20
489.08119697084	5	1	21
489.08119697084	5	1	22
489.08119697084	5	1	23
489.08119697084	5	1	24
489.08119697084	5	1	25
489.08119697084	5	1	26
489.08119697084	5	1	27
489.08119697084	5	1	28
489.08119697084	5	1	29
489.08119697084	5	1	30
489.08119697084	5	1	31
489.08119697084	5	1	32
489.08119697084	5	1	33
489.08119697084	5	1	34
489.08119697084	5	1	35
489.08119697084	5	1	36
489.08119697084	5	1	37
489.08119697084	5	1	38
489.08119697084	5	1	39
489.08119697084	5	1	40
489.08119697084	5	1	41
489.08119697084	5	1	42
489.08119697084	5	1	43
489.08119697084	5	1	44
489.08119697084	5	1	45
489.08119697084	5	1	46
489.08119697084	5	1	47
489.08119697084	5	1	48
489.08119697084	5	1	49
489.08119697084	5	1	50
449.30829532898	6	1	6
449.30829532898	6	1	7
449.30829532898	6	1	8
449.30829532898	6	1	9
449.30829532898	6	1	10
449.30829532898	6	1	11
449.30829532898	6	1	12
449.30829532898	6	1	13
449.30829532898	6	1	14
449.30829532898	6	1	15
449.30829532898	6	1	16
449.30829532898	6	1	17
449.30829532898	6	1	18
449.30829532898	6	1	19
449.30829532898	6	1	20
449.30829532898	6	1	21
449.30829532898	6	1	22
449.30829532898	6	1	23
449.30829532898	6	1	24
449.30829532898	6	1	25
449.30829532898	6	1	26
449.30829532898	6	1	27
449.30829532898	6	1	28
449.30829532898	6	1	29
449.30829532898	6	1	30
449.30829532898	6	1	31
449.30829532898	6	1	32
449.30829532898	6	1	33
449.30829532898	6	1	34
449.30829532898	6	1	35
449.30829532898	6	1	36
449.30829532898	6	1	37
449.30829532898	6	1	38
449.30829532898	6	1	39
449.30829532898	6	1	40
449.30829532898	6	1	41
449.30829532898	6	1	42
449.30829532898	6	1	43
449.30829532898	6	1	44
449.30829532898	6	1	45
449.30829532898	6	1	46
449.30829532898	6	1	47
449.30829532898	6	1	48
449.30829532898	6	1	49
449.30829532898	6	1	50
411.524038769214	7	1	7
411.524038769214	7	1	8
411.524038769214	7	1	9
411.524038769214	7	1	10
411.524038769214	7	1	11
411.524038769214	7	1	12
411.524038769214	7	1	13
411.524038769214	7	1	14
411.524038769214	7	1	15
411.524038769214	7	1	16
411.524038769214	7	1	17
411.524038769214	7	1	18
411.524038769214	7	1	19
411.524038769214	7	1	20
411.524038769214	7	1	21
411.524038769214	7	1	22
411.524038769214	7	1	23
411.524038769214	7	1	24
411.524038769214	7	1	25
411.524038769214	7	1	26
411.524038769214	7	1	27
411.524038769214	7	1	28
411.524038769214	7	1	29
411.524038769214	7	1	30
411.524038769214	7	1	31
411.524038769214	7	1	32
411.524038769214	7	1	33
411.524038769214	7	1	34
411.524038769214	7	1	35
411.524038769214	7	1	36
411.524038769214	7	1	37
411.524038769214	7	1	38
411.524038769214	7	1	39
411.524038769214	7	1	40
411.524038769214	7	1	41
411.524038769214	7	1	42
411.524038769214	7	1	43
411.524038769214	7	1	44
411.524038769214	7	1	45
411.524038769214	7	1	46
411.524038769214	7	1	47
411.524038769214	7	1	48
411.524038769214	7	1	49
411.524038769214	7	1	50
375.72842729154	8	1	8
375.72842729154	8	1	9
375.72842729154	8	1	10
375.72842729154	8	1	11
375.72842729154	8	1	12
375.72842729154	8	1	13
375.72842729154	8	1	14
375.72842729154	8	1	15
375.72842729154	8	1	16
375.72842729154	8	1	17
375.72842729154	8	1	18
375.72842729154	8	1	19
375.72842729154	8	1	20
375.72842729154	8	1	21
375.72842729154	8	1	22
375.72842729154	8	1	23
375.72842729154	8	1	24
375.72842729154	8	1	25
375.72842729154	8	1	26
375.72842729154	8	1	27
375.72842729154	8	1	28
375.72842729154	8	1	29
375.72842729154	8	1	30
375.72842729154	8	1	31
375.72842729154	8	1	32
375.72842729154	8	1	33
375.72842729154	8	1	34
375.72842729154	8	1	35
375.72842729154	8	1	36
375.72842729154	8	1	37
375.72842729154	8	1	38
375.72842729154	8	1	39
375.72842729154	8	1	40
375.72842729154	8	1	41
375.72842729154	8	1	42
375.72842729154	8	1	43
375.72842729154	8	1	44
375.72842729154	8	1	45
375.72842729154	8	1	46
375.72842729154	8	1	47
375.72842729154	8	1	48
375.72842729154	8	1	49
375.72842729154	8	1	50
341.921460895959	9	1	9
341.921460895959	9	1	10
341.921460895959	9	1	11
341.921460895959	9	1	12
341.921460895959	9	1	13
341.921460895959	9	1	14
341.921460895959	9	1	15
341.921460895959	9	1	16
341.921460895959	9	1	17
341.921460895959	9	1	18
341.921460895959	9	1	19
341.921460895959	9	1	20
341.921460895959	9	1	21
341.921460895959	9	1	22
341.921460895959	9	1	23
341.921460895959	9	1	24
341.921460895959	9	1	25
341.921460895959	9	1	26
341.921460895959	9	1	27
341.921460895959	9	1	28
341.921460895959	9	1	29
341.921460895959	9	1	30
341.921460895959	9	1	31
341.921460895959	9	1	32
341.921460895959	9	1	33
341.921460895959	9	1	34
341.921460895959	9	1	35
341.921460895959	9	1	36
341.921460895959	9	1	37
341.921460895959	9	1	38
341.921460895959	9	1	39
341.921460895959	9	1	40
341.921460895959	9	1	41
341.921460895959	9	1	42
341.921460895959	9	1	43
341.921460895959	9	1	44
341.921460895959	9	1	45
341.921460895959	9	1	46
341.921460895959	9	1	47
341.921460895959	9	1	48
341.921460895959	9	1	49
341.921460895959	9	1	50
310.103139582471	10	1	10
310.103139582471	10	1	11
310.103139582471	10	1	12
310.103139582471	10	1	13
310.103139582471	10	1	14
310.103139582471	10	1	15
310.103139582471	10	1	16
310.103139582471	10	1	17
310.103139582471	10	1	18
310.103139582471	10	1	19
310.103139582471	10	1	20
310.103139582471	10	1	21
310.103139582471	10	1	22
310.103139582471	10	1	23
310.103139582471	10	1	24
310.103139582471	10	1	25
310.103139582471	10	1	26
310.103139582471	10	1	27
310.103139582471	10	1	28
310.103139582471	10	1	29
310.103139582471	10	1	30
310.103139582471	10	1	31
310.103139582471	10	1	32
310.103139582471	10	1	33
310.103139582471	10	1	34
310.103139582471	10	1	35
310.103139582471	10	1	36
310.103139582471	10	1	37
310.103139582471	10	1	38
310.103139582471	10	1	39
310.103139582471	10	1	40
310.103139582471	10	1	41
310.103139582471	10	1	42
310.103139582471	10	1	43
310.103139582471	10	1	44
310.103139582471	10	1	45
310.103139582471	10	1	46
310.103139582471	10	1	47
310.103139582471	10	1	48
310.103139582471	10	1	49
310.103139582471	10	1	50
280.273463351076	11	1	11
280.273463351076	11	1	12
280.273463351076	11	1	13
280.273463351076	11	1	14
280.273463351076	11	1	15
280.273463351076	11	1	16
280.273463351076	11	1	17
280.273463351076	11	1	18
280.273463351076	11	1	19
280.273463351076	11	1	20
280.273463351076	11	1	21
280.273463351076	11	1	22
280.273463351076	11	1	23
280.273463351076	11	1	24
280.273463351076	11	1	25
280.273463351076	11	1	26
280.273463351076	11	1	27
280.273463351076	11	1	28
280.273463351076	11	1	29
280.273463351076	11	1	30
280.273463351076	11	1	31
280.273463351076	11	1	32
280.273463351076	11	1	33
280.273463351076	11	1	34
280.273463351076	11	1	35
280.273463351076	11	1	36
280.273463351076	11	1	37
280.273463351076	11	1	38
280.273463351076	11	1	39
280.273463351076	11	1	40
280.273463351076	11	1	41
280.273463351076	11	1	42
280.273463351076	11	1	43
280.273463351076	11	1	44
280.273463351076	11	1	45
280.273463351076	11	1	46
280.273463351076	11	1	47
280.273463351076	11	1	48
280.273463351076	11	1	49
280.273463351076	11	1	50
252.432432201775	12	1	12
252.432432201775	12	1	13
252.432432201775	12	1	14
252.432432201775	12	1	15
252.432432201775	12	1	16
252.432432201775	12	1	17
252.432432201775	12	1	18
252.432432201775	12	1	19
252.432432201775	12	1	20
252.432432201775	12	1	21
252.432432201775	12	1	22
252.432432201775	12	1	23
252.432432201775	12	1	24
252.432432201775	12	1	25
252.432432201775	12	1	26
252.432432201775	12	1	27
252.432432201775	12	1	28
252.432432201775	12	1	29
252.432432201775	12	1	30
252.432432201775	12	1	31
252.432432201775	12	1	32
252.432432201775	12	1	33
252.432432201775	12	1	34
252.432432201775	12	1	35
252.432432201775	12	1	36
252.432432201775	12	1	37
252.432432201775	12	1	38
252.432432201775	12	1	39
252.432432201775	12	1	40
252.432432201775	12	1	41
252.432432201775	12	1	42
252.432432201775	12	1	43
252.432432201775	12	1	44
252.432432201775	12	1	45
252.432432201775	12	1	46
252.432432201775	12	1	47
252.432432201775	12	1	48
252.432432201775	12	1	49
252.432432201775	12	1	50
226.580046134566	13	1	13
226.580046134566	13	1	14
226.580046134566	13	1	15
226.580046134566	13	1	16
226.580046134566	13	1	17
226.580046134566	13	1	18
226.580046134566	13	1	19
226.580046134566	13	1	20
226.580046134566	13	1	21
226.580046134566	13	1	22
226.580046134566	13	1	23
226.580046134566	13	1	24
226.580046134566	13	1	25
226.580046134566	13	1	26
226.580046134566	13	1	27
226.580046134566	13	1	28
226.580046134566	13	1	29
226.580046134566	13	1	30
226.580046134566	13	1	31
226.580046134566	13	1	32
226.580046134566	13	1	33
226.580046134566	13	1	34
226.580046134566	13	1	35
226.580046134566	13	1	36
226.580046134566	13	1	37
226.580046134566	13	1	38
226.580046134566	13	1	39
226.580046134566	13	1	40
226.580046134566	13	1	41
226.580046134566	13	1	42
226.580046134566	13	1	43
226.580046134566	13	1	44
226.580046134566	13	1	45
226.580046134566	13	1	46
226.580046134566	13	1	47
226.580046134566	13	1	48
226.580046134566	13	1	49
226.580046134566	13	1	50
202.71630514945	14	1	14
202.71630514945	14	1	15
202.71630514945	14	1	16
202.71630514945	14	1	17
202.71630514945	14	1	18
202.71630514945	14	1	19
202.71630514945	14	1	20
202.71630514945	14	1	21
202.71630514945	14	1	22
202.71630514945	14	1	23
202.71630514945	14	1	24
202.71630514945	14	1	25
202.71630514945	14	1	26
202.71630514945	14	1	27
202.71630514945	14	1	28
202.71630514945	14	1	29
202.71630514945	14	1	30
202.71630514945	14	1	31
202.71630514945	14	1	32
202.71630514945	14	1	33
202.71630514945	14	1	34
202.71630514945	14	1	35
202.71630514945	14	1	36
202.71630514945	14	1	37
202.71630514945	14	1	38
202.71630514945	14	1	39
202.71630514945	14	1	40
202.71630514945	14	1	41
202.71630514945	14	1	42
202.71630514945	14	1	43
202.71630514945	14	1	44
202.71630514945	14	1	45
202.71630514945	14	1	46
202.71630514945	14	1	47
202.71630514945	14	1	48
202.71630514945	14	1	49
202.71630514945	14	1	50
180.841209246427	15	1	15
180.841209246427	15	1	16
180.841209246427	15	1	17
180.841209246427	15	1	18
180.841209246427	15	1	19
180.841209246427	15	1	20
180.841209246427	15	1	21
180.841209246427	15	1	22
180.841209246427	15	1	23
180.841209246427	15	1	24
180.841209246427	15	1	25
180.841209246427	15	1	26
180.841209246427	15	1	27
180.841209246427	15	1	28
180.841209246427	15	1	29
180.841209246427	15	1	30
180.841209246427	15	1	31
180.841209246427	15	1	32
180.841209246427	15	1	33
180.841209246427	15	1	34
180.841209246427	15	1	35
180.841209246427	15	1	36
180.841209246427	15	1	37
180.841209246427	15	1	38
180.841209246427	15	1	39
180.841209246427	15	1	40
180.841209246427	15	1	41
180.841209246427	15	1	42
180.841209246427	15	1	43
180.841209246427	15	1	44
180.841209246427	15	1	45
180.841209246427	15	1	46
180.841209246427	15	1	47
180.841209246427	15	1	48
180.841209246427	15	1	49
180.841209246427	15	1	50
160.954758425497	16	1	16
160.954758425497	16	1	17
160.954758425497	16	1	18
160.954758425497	16	1	19
160.954758425497	16	1	20
160.954758425497	16	1	21
160.954758425497	16	1	22
160.954758425497	16	1	23
160.954758425497	16	1	24
160.954758425497	16	1	25
160.954758425497	16	1	26
160.954758425497	16	1	27
160.954758425497	16	1	28
160.954758425497	16	1	29
160.954758425497	16	1	30
160.954758425497	16	1	31
160.954758425497	16	1	32
160.954758425497	16	1	33
160.954758425497	16	1	34
160.954758425497	16	1	35
160.954758425497	16	1	36
160.954758425497	16	1	37
160.954758425497	16	1	38
160.954758425497	16	1	39
160.954758425497	16	1	40
160.954758425497	16	1	41
160.954758425497	16	1	42
160.954758425497	16	1	43
160.954758425497	16	1	44
160.954758425497	16	1	45
160.954758425497	16	1	46
160.954758425497	16	1	47
160.954758425497	16	1	48
160.954758425497	16	1	49
160.954758425497	16	1	50
143.05695268666	17	1	17
143.05695268666	17	1	18
143.05695268666	17	1	19
143.05695268666	17	1	20
143.05695268666	17	1	21
143.05695268666	17	1	22
143.05695268666	17	1	23
143.05695268666	17	1	24
143.05695268666	17	1	25
143.05695268666	17	1	26
143.05695268666	17	1	27
143.05695268666	17	1	28
143.05695268666	17	1	29
143.05695268666	17	1	30
143.05695268666	17	1	31
143.05695268666	17	1	32
143.05695268666	17	1	33
143.05695268666	17	1	34
143.05695268666	17	1	35
143.05695268666	17	1	36
143.05695268666	17	1	37
143.05695268666	17	1	38
143.05695268666	17	1	39
143.05695268666	17	1	40
143.05695268666	17	1	41
143.05695268666	17	1	42
143.05695268666	17	1	43
143.05695268666	17	1	44
143.05695268666	17	1	45
143.05695268666	17	1	46
143.05695268666	17	1	47
143.05695268666	17	1	48
143.05695268666	17	1	49
143.05695268666	17	1	50
127.147792029916	18	1	18
127.147792029916	18	1	19
127.147792029916	18	1	20
127.147792029916	18	1	21
127.147792029916	18	1	22
127.147792029916	18	1	23
127.147792029916	18	1	24
127.147792029916	18	1	25
127.147792029916	18	1	26
127.147792029916	18	1	27
127.147792029916	18	1	28
127.147792029916	18	1	29
127.147792029916	18	1	30
127.147792029916	18	1	31
127.147792029916	18	1	32
127.147792029916	18	1	33
127.147792029916	18	1	34
127.147792029916	18	1	35
127.147792029916	18	1	36
127.147792029916	18	1	37
127.147792029916	18	1	38
127.147792029916	18	1	39
127.147792029916	18	1	40
127.147792029916	18	1	41
127.147792029916	18	1	42
127.147792029916	18	1	43
127.147792029916	18	1	44
127.147792029916	18	1	45
127.147792029916	18	1	46
127.147792029916	18	1	47
127.147792029916	18	1	48
127.147792029916	18	1	49
127.147792029916	18	1	50
113.227276455266	19	1	19
113.227276455266	19	1	20
113.227276455266	19	1	21
113.227276455266	19	1	22
113.227276455266	19	1	23
113.227276455266	19	1	24
113.227276455266	19	1	25
113.227276455266	19	1	26
113.227276455266	19	1	27
113.227276455266	19	1	28
113.227276455266	19	1	29
113.227276455266	19	1	30
113.227276455266	19	1	31
113.227276455266	19	1	32
113.227276455266	19	1	33
113.227276455266	19	1	34
113.227276455266	19	1	35
113.227276455266	19	1	36
113.227276455266	19	1	37
113.227276455266	19	1	38
113.227276455266	19	1	39
113.227276455266	19	1	40
113.227276455266	19	1	41
113.227276455266	19	1	42
113.227276455266	19	1	43
113.227276455266	19	1	44
113.227276455266	19	1	45
113.227276455266	19	1	46
113.227276455266	19	1	47
113.227276455266	19	1	48
113.227276455266	19	1	49
113.227276455266	19	1	50
101.295405962708	20	1	20
101.295405962708	20	1	21
101.295405962708	20	1	22
101.295405962708	20	1	23
101.295405962708	20	1	24
101.295405962708	20	1	25
101.295405962708	20	1	26
101.295405962708	20	1	27
101.295405962708	20	1	28
101.295405962708	20	1	29
101.295405962708	20	1	30
101.295405962708	20	1	31
101.295405962708	20	1	32
101.295405962708	20	1	33
101.295405962708	20	1	34
101.295405962708	20	1	35
101.295405962708	20	1	36
101.295405962708	20	1	37
101.295405962708	20	1	38
101.295405962708	20	1	39
101.295405962708	20	1	40
101.295405962708	20	1	41
101.295405962708	20	1	42
101.295405962708	20	1	43
101.295405962708	20	1	44
101.295405962708	20	1	45
101.295405962708	20	1	46
101.295405962708	20	1	47
101.295405962708	20	1	48
101.295405962708	20	1	49
101.295405962708	20	1	50
91.3521805522428	21	1	21
91.3521805522428	21	1	22
91.3521805522428	21	1	23
91.3521805522428	21	1	24
91.3521805522428	21	1	25
91.3521805522428	21	1	26
91.3521805522428	21	1	27
91.3521805522428	21	1	28
91.3521805522428	21	1	29
91.3521805522428	21	1	30
91.3521805522428	21	1	31
91.3521805522428	21	1	32
91.3521805522428	21	1	33
91.3521805522428	21	1	34
91.3521805522428	21	1	35
91.3521805522428	21	1	36
91.3521805522428	21	1	37
91.3521805522428	21	1	38
91.3521805522428	21	1	39
91.3521805522428	21	1	40
91.3521805522428	21	1	41
91.3521805522428	21	1	42
91.3521805522428	21	1	43
91.3521805522428	21	1	44
91.3521805522428	21	1	45
91.3521805522428	21	1	46
91.3521805522428	21	1	47
91.3521805522428	21	1	48
91.3521805522428	21	1	49
91.3521805522428	21	1	50
83.3976002238708	22	1	22
83.3976002238708	22	1	23
83.3976002238708	22	1	24
83.3976002238708	22	1	25
83.3976002238708	22	1	26
83.3976002238708	22	1	27
83.3976002238708	22	1	28
83.3976002238708	22	1	29
83.3976002238708	22	1	30
83.3976002238708	22	1	31
83.3976002238708	22	1	32
83.3976002238708	22	1	33
83.3976002238708	22	1	34
83.3976002238708	22	1	35
83.3976002238708	22	1	36
83.3976002238708	22	1	37
83.3976002238708	22	1	38
83.3976002238708	22	1	39
83.3976002238708	22	1	40
83.3976002238708	22	1	41
83.3976002238708	22	1	42
83.3976002238708	22	1	43
83.3976002238708	22	1	44
83.3976002238708	22	1	45
83.3976002238708	22	1	46
83.3976002238708	22	1	47
83.3976002238708	22	1	48
83.3976002238708	22	1	49
83.3976002238708	22	1	50
77.4316649775919	23	1	23
77.4316649775919	23	1	24
77.4316649775919	23	1	25
77.4316649775919	23	1	26
77.4316649775919	23	1	27
77.4316649775919	23	1	28
77.4316649775919	23	1	29
77.4316649775919	23	1	30
77.4316649775919	23	1	31
77.4316649775919	23	1	32
77.4316649775919	23	1	33
77.4316649775919	23	1	34
77.4316649775919	23	1	35
77.4316649775919	23	1	36
77.4316649775919	23	1	37
77.4316649775919	23	1	38
77.4316649775919	23	1	39
77.4316649775919	23	1	40
77.4316649775919	23	1	41
77.4316649775919	23	1	42
77.4316649775919	23	1	43
77.4316649775919	23	1	44
77.4316649775919	23	1	45
77.4316649775919	23	1	46
77.4316649775919	23	1	47
77.4316649775919	23	1	48
77.4316649775919	23	1	49
77.4316649775919	23	1	50
73.4543748134059	24	1	24
73.4543748134059	24	1	25
73.4543748134059	24	1	26
73.4543748134059	24	1	27
73.4543748134059	24	1	28
73.4543748134059	24	1	29
73.4543748134059	24	1	30
73.4543748134059	24	1	31
73.4543748134059	24	1	32
73.4543748134059	24	1	33
73.4543748134059	24	1	34
73.4543748134059	24	1	35
73.4543748134059	24	1	36
73.4543748134059	24	1	37
73.4543748134059	24	1	38
73.4543748134059	24	1	39
73.4543748134059	24	1	40
73.4543748134059	24	1	41
73.4543748134059	24	1	42
73.4543748134059	24	1	43
73.4543748134059	24	1	44
73.4543748134059	24	1	45
73.4543748134059	24	1	46
73.4543748134059	24	1	47
73.4543748134059	24	1	48
73.4543748134059	24	1	49
73.4543748134059	24	1	50
71.4657297313129	25	1	25
71.4657297313129	25	1	26
71.4657297313129	25	1	27
71.4657297313129	25	1	28
71.4657297313129	25	1	29
71.4657297313129	25	1	30
71.4657297313129	25	1	31
71.4657297313129	25	1	32
71.4657297313129	25	1	33
71.4657297313129	25	1	34
71.4657297313129	25	1	35
71.4657297313129	25	1	36
71.4657297313129	25	1	37
71.4657297313129	25	1	38
71.4657297313129	25	1	39
71.4657297313129	25	1	40
71.4657297313129	25	1	41
71.4657297313129	25	1	42
71.4657297313129	25	1	43
71.4657297313129	25	1	44
71.4657297313129	25	1	45
71.4657297313129	25	1	46
71.4657297313129	25	1	47
71.4657297313129	25	1	48
71.4657297313129	25	1	49
71.4657297313129	25	1	50
71.465729731313	26	1	26
71.465729731313	26	1	27
71.465729731313	26	1	28
71.465729731313	26	1	29
71.465729731313	26	1	30
71.465729731313	26	1	31
71.465729731313	26	1	32
71.465729731313	26	1	33
71.465729731313	26	1	34
71.465729731313	26	1	35
71.465729731313	26	1	36
71.465729731313	26	1	37
71.465729731313	26	1	38
71.465729731313	26	1	39
71.465729731313	26	1	40
71.465729731313	26	1	41
71.465729731313	26	1	42
71.465729731313	26	1	43
71.465729731313	26	1	44
71.465729731313	26	1	45
71.465729731313	26	1	46
71.465729731313	26	1	47
71.465729731313	26	1	48
71.465729731313	26	1	49
71.465729731313	26	1	50
73.4543748134059	27	1	27
73.4543748134059	27	1	28
73.4543748134059	27	1	29
73.4543748134059	27	1	30
73.4543748134059	27	1	31
73.4543748134059	27	1	32
73.4543748134059	27	1	33
73.4543748134059	27	1	34
73.4543748134059	27	1	35
73.4543748134059	27	1	36
73.4543748134059	27	1	37
73.4543748134059	27	1	38
73.4543748134059	27	1	39
73.4543748134059	27	1	40
73.4543748134059	27	1	41
73.4543748134059	27	1	42
73.4543748134059	27	1	43
73.4543748134059	27	1	44
73.4543748134059	27	1	45
73.4543748134059	27	1	46
73.4543748134059	27	1	47
73.4543748134059	27	1	48
73.4543748134059	27	1	49
73.4543748134059	27	1	50
77.4316649775919	28	1	28
77.4316649775919	28	1	29
77.4316649775919	28	1	30
77.4316649775919	28	1	31
77.4316649775919	28	1	32
77.4316649775919	28	1	33
77.4316649775919	28	1	34
77.4316649775919	28	1	35
77.4316649775919	28	1	36
77.4316649775919	28	1	37
77.4316649775919	28	1	38
77.4316649775919	28	1	39
77.4316649775919	28	1	40
77.4316649775919	28	1	41
77.4316649775919	28	1	42
77.4316649775919	28	1	43
77.4316649775919	28	1	44
77.4316649775919	28	1	45
77.4316649775919	28	1	46
77.4316649775919	28	1	47
77.4316649775919	28	1	48
77.4316649775919	28	1	49
77.4316649775919	28	1	50
83.3976002238709	29	1	29
83.3976002238709	29	1	30
83.3976002238709	29	1	31
83.3976002238709	29	1	32
83.3976002238709	29	1	33
83.3976002238709	29	1	34
83.3976002238709	29	1	35
83.3976002238709	29	1	36
83.3976002238709	29	1	37
83.3976002238709	29	1	38
83.3976002238709	29	1	39
83.3976002238709	29	1	40
83.3976002238709	29	1	41
83.3976002238709	29	1	42
83.3976002238709	29	1	43
83.3976002238709	29	1	44
83.3976002238709	29	1	45
83.3976002238709	29	1	46
83.3976002238709	29	1	47
83.3976002238709	29	1	48
83.3976002238709	29	1	49
83.3976002238709	29	1	50
91.3521805522429	30	1	30
91.3521805522429	30	1	31
91.3521805522429	30	1	32
91.3521805522429	30	1	33
91.3521805522429	30	1	34
91.3521805522429	30	1	35
91.3521805522429	30	1	36
91.3521805522429	30	1	37
91.3521805522429	30	1	38
91.3521805522429	30	1	39
91.3521805522429	30	1	40
91.3521805522429	30	1	41
91.3521805522429	30	1	42
