y	x	key	showSelected1
223.028894202257	3	3	15
209.834391911545	4	4	15
197.239639724956	5	5	15
185.24463764249	6	6	15
173.849385664148	7	7	15
163.053883789929	8	8	15
152.858132019833	9	9	15
143.26213035386	10	10	15
134.265878792011	11	11	15
125.869377334285	12	12	15
118.072625980683	13	13	15
110.875624731203	14	14	15
104.278373585847	15	15	15
251.217149096051	1	1	16
236.823146597092	2	2	16
223.028894202257	3	3	16
209.834391911545	4	4	16
197.239639724956	5	5	16
185.24463764249	6	6	16
173.849385664148	7	7	16
163.053883789929	8	8	16
152.858132019833	9	9	16
143.26213035386	10	10	16
134.265878792011	11	11	16
125.869377334285	12	12	16
118.072625980683	13	13	16
110.875624731203	14	14	16
104.278373585847	15	15	16
98.2808725446144	16	16	16
251.217149096051	1	1	17
236.823146597092	2	2	17
223.028894202257	3	3	17
209.834391911545	4	4	17
197.239639724956	5	5	17
185.24463764249	6	6	17
173.849385664148	7	7	17
163.053883789929	8	8	17
152.858132019833	9	9	17
143.26213035386	10	10	17
134.265878792011	11	11	17
125.869377334285	12	12	17
118.072625980683	13	13	17
110.875624731203	14	14	17
104.278373585847	15	15	17
98.2808725446144	16	16	17
92.8831216075048	17	17	17
251.217149096051	1	1	18
236.823146597092	2	2	18
223.028894202257	3	3	18
209.834391911545	4	4	18
197.239639724956	5	5	18
185.24463764249	6	6	18
173.849385664148	7	7	18
163.053883789929	8	8	18
152.858132019833	9	9	18
143.26213035386	10	10	18
134.265878792011	11	11	18
125.869377334285	12	12	18
118.072625980683	13	13	18
110.875624731203	14	14	18
104.278373585847	15	15	18
98.2808725446144	16	16	18
92.8831216075048	17	17	18
88.0851207745186	18	18	18
251.217149096051	1	1	19
236.823146597092	2	2	19
223.028894202257	3	3	19
209.834391911545	4	4	19
197.239639724956	5	5	19
185.24463764249	6	6	19
173.849385664148	7	7	19
163.053883789929	8	8	19
152.858132019833	9	9	19
143.26213035386	10	10	19
134.265878792011	11	11	19
125.869377334285	12	12	19
118.072625980683	13	13	19
110.875624731203	14	14	19
104.278373585847	15	15	19
98.2808725446144	16	16	19
92.8831216075048	17	17	19
88.0851207745186	18	18	19
83.8868700456556	19	19	19
251.217149096051	1	1	20
236.823146597092	2	2	20
223.028894202257	3	3	20
209.834391911545	4	4	20
197.239639724956	5	5	20
185.24463764249	6	6	20
173.849385664148	7	7	20
163.053883789929	8	8	20
152.858132019833	9	9	20
143.26213035386	10	10	20
134.265878792011	11	11	20
125.869377334285	12	12	20
118.072625980683	13	13	20
110.875624731203	14	14	20
104.278373585847	15	15	20
98.2808725446144	16	16	20
92.8831216075048	17	17	20
88.0851207745186	18	18	20
83.8868700456556	19	19	20
80.2883694209159	20	20	20
251.217149096051	1	1	21
236.823146597092	2	2	21
223.028894202257	3	3	21
209.834391911545	4	4	21
197.239639724956	5	5	21
185.24463764249	6	6	21
173.849385664148	7	7	21
163.053883789929	8	8	21
152.858132019833	9	9	21
143.26213035386	10	10	21
134.265878792011	11	11	21
125.869377334285	12	12	21
118.072625980683	13	13	21
110.875624731203	14	14	21
104.278373585847	15	15	21
98.2808725446144	16	16	21
92.8831216075048	17	17	21
88.0851207745186	18	18	21
83.8868700456556	19	19	21
80.2883694209159	20	20	21
77.2896189002995	21	21	21
251.217149096051	1	1	22
236.823146597092	2	2	22
223.028894202257	3	3	22
209.834391911545	4	4	22
197.239639724956	5	5	22
185.24463764249	6	6	22
173.849385664148	7	7	22
163.053883789929	8	8	22
152.858132019833	9	9	22
143.26213035386	10	10	22
134.265878792011	11	11	22
125.869377334285	12	12	22
118.072625980683	13	13	22
110.875624731203	14	14	22
104.278373585847	15	15	22
98.2808725446144	16	16	22
92.8831216075048	17	17	22
88.0851207745186	18	18	22
83.8868700456556	19	19	22
80.2883694209159	20	20	22
77.2896189002995	21	21	22
74.8906184838064	22	22	22
251.217149096051	1	1	23
236.823146597092	2	2	23
223.028894202257	3	3	23
209.834391911545	4	4	23
197.239639724956	5	5	23
185.24463764249	6	6	23
173.849385664148	7	7	23
163.053883789929	8	8	23
152.858132019833	9	9	23
143.26213035386	10	10	23
134.265878792011	11	11	23
125.869377334285	12	12	23
118.072625980683	13	13	23
110.875624731203	14	14	23
104.278373585847	15	15	23
98.2808725446144	16	16	23
92.8831216075048	17	17	23
88.0851207745186	18	18	23
83.8868700456556	19	19	23
80.2883694209159	20	20	23
77.2896189002995	21	21	23
74.8906184838064	22	22	23
73.0913681714366	23	23	23
251.217149096051	1	1	24
236.823146597092	2	2	24
223.028894202257	3	3	24
209.834391911545	4	4	24
197.239639724956	5	5	24
185.24463764249	6	6	24
173.849385664148	7	7	24
163.053883789929	8	8	24
152.858132019833	9	9	24
143.26213035386	10	10	24
134.265878792011	11	11	24
125.869377334285	12	12	24
118.072625980683	13	13	24
110.875624731203	14	14	24
104.278373585847	15	15	24
98.2808725446144	16	16	24
92.8831216075048	17	17	24
88.0851207745186	18	18	24
83.8868700456556	19	19	24
80.2883694209159	20	20	24
77.2896189002995	21	21	24
74.8906184838064	22	22	24
73.0913681714366	23	23	24
71.89186796319	24	24	24
251.217149096051	1	1	25
236.823146597092	2	2	25
223.028894202257	3	3	25
209.834391911545	4	4	25
197.239639724956	5	5	25
185.24463764249	6	6	25
173.849385664148	7	7	25
163.053883789929	8	8	25
152.858132019833	9	9	25
143.26213035386	10	10	25
134.265878792011	11	11	25
125.869377334285	12	12	25
118.072625980683	13	13	25
110.875624731203	14	14	25
104.278373585847	15	15	25
98.2808725446144	16	16	25
92.8831216075048	17	17	25
88.0851207745186	18	18	25
83.8868700456556	19	19	25
80.2883694209159	20	20	25
77.2896189002995	21	21	25
74.8906184838064	22	22	25
73.0913681714366	23	23	25
71.89186796319	24	24	25
71.2921178590667	25	25	25
251.217149096051	1	1	26
236.823146597092	2	2	26
223.028894202257	3	3	26
209.834391911545	4	4	26
197.239639724956	5	5	26
185.24463764249	6	6	26
173.849385664148	7	7	26
163.053883789929	8	8	26
152.858132019833	9	9	26
143.26213035386	10	10	26
134.265878792011	11	11	26
125.869377334285	12	12	26
118.072625980683	13	13	26
110.875624731203	14	14	26
104.278373585847	15	15	26
98.2808725446144	16	16	26
92.8831216075048	17	17	26
88.0851207745186	18	18	26
83.8868700456556	19	19	26
80.2883694209159	20	20	26
77.2896189002995	21	21	26
74.8906184838064	22	22	26
73.0913681714366	23	23	26
71.89186796319	24	24	26
71.2921178590667	25	25	26
71.2921178590667	26	26	26
251.217149096051	1	1	27
236.823146597092	2	2	27
223.028894202257	3	3	27
209.834391911545	4	4	27
197.239639724956	5	5	27
185.24463764249	6	6	27
173.849385664148	7	7	27
163.053883789929	8	8	27
152.858132019833	9	9	27
143.26213035386	10	10	27
134.265878792011	11	11	27
125.869377334285	12	12	27
118.072625980683	13	13	27
110.875624731203	14	14	27
104.278373585847	15	15	27
98.2808725446144	16	16	27
92.8831216075048	17	17	27
88.0851207745186	18	18	27
83.8868700456556	19	19	27
80.2883694209159	20	20	27
77.2896189002995	21	21	27
74.8906184838064	22	22	27
73.0913681714366	23	23	27
71.89186796319	24	24	27
71.2921178590667	25	25	27
71.2921178590667	26	26	27
71.89186796319	27	27	27
251.217149096051	1	1	28
236.823146597092	2	2	28
223.028894202257	3	3	28
209.834391911545	4	4	28
197.239639724956	5	5	28
185.24463764249	6	6	28
173.849385664148	7	7	28
163.053883789929	8	8	28
152.858132019833	9	9	28
143.26213035386	10	10	28
134.265878792011	11	11	28
125.869377334285	12	12	28
118.072625980683	13	13	28
110.875624731203	14	14	28
104.278373585847	15	15	28
98.2808725446144	16	16	28
92.8831216075048	17	17	28
88.0851207745186	18	18	28
83.8868700456556	19	19	28
80.2883694209159	20	20	28
77.2896189002995	21	21	28
74.8906184838064	22	22	28
73.0913681714366	23	23	28
71.89186796319	24	24	28
71.2921178590667	25	25	28
71.2921178590667	26	26	28
71.89186796319	27	27	28
73.0913681714366	28	28	28
251.217149096051	1	1	29
236.823146597092	2	2	29
223.028894202257	3	3	29
209.834391911545	4	4	29
197.239639724956	5	5	29
185.24463764249	6	6	29
173.849385664148	7	7	29
163.053883789929	8	8	29
152.858132019833	9	9	29
143.26213035386	10	10	29
134.265878792011	11	11	29
125.869377334285	12	12	29
118.072625980683	13	13	29
110.875624731203	14	14	29
104.278373585847	15	15	29
98.2808725446144	16	16	29
92.8831216075048	17	17	29
88.0851207745186	18	18	29
83.8868700456556	19	19	29
80.2883694209159	20	20	29
77.2896189002995	21	21	29
74.8906184838064	22	22	29
73.0913681714366	23	23	29
71.89186796319	24	24	29
71.2921178590667	25	25	29
71.2921178590667	26	26	29
71.89186796319	27	27	29
73.0913681714366	28	28	29
74.8906184838064	29	29	29
251.217149096051	1	1	30
236.823146597092	2	2	30
223.028894202257	3	3	30
209.834391911545	4	4	30
197.239639724956	5	5	30
185.24463764249	6	6	30
173.849385664148	7	7	30
163.053883789929	8	8	30
152.858132019833	9	9	30
143.26213035386	10	10	30
134.265878792011	11	11	30
125.869377334285	12	12	30
118.072625980683	13	13	30
110.875624731203	14	14	30
104.278373585847	15	15	30
98.2808725446144	16	16	30
92.8831216075048	17	17	30
88.0851207745186	18	18	30
83.8868700456556	19	19	30
80.2883694209159	20	20	30
77.2896189002995	21	21	30
74.8906184838064	22	22	30
73.0913681714366	23	23	30
71.89186796319	24	24	30
71.2921178590667	25	25	30
71.2921178590667	26	26	30
71.89186796319	27	27	30
73.0913681714366	28	28	30
74.8906184838064	29	29	30
77.2896189002996	30	30	30
251.217149096051	1	1	31
236.823146597092	2	2	31
223.028894202257	3	3	31
209.834391911545	4	4	31
197.239639724956	5	5	31
185.24463764249	6	6	31
173.849385664148	7	7	31
163.053883789929	8	8	31
152.858132019833	9	9	31
143.26213035386	10	10	31
134.265878792011	11	11	31
125.869377334285	12	12	31
118.072625980683	13	13	31
110.875624731203	14	14	31
104.278373585847	15	15	31
98.2808725446144	16	16	31
92.8831216075048	17	17	31
88.0851207745186	18	18	31
83.8868700456556	19	19	31
80.2883694209159	20	20	31
77.2896189002995	21	21	31
74.8906184838064	22	22	31
73.0913681714366	23	23	31
71.89186796319	24	24	31
71.2921178590667	25	25	31
71.2921178590667	26	26	31
71.89186796319	27	27	31
73.0913681714366	28	28	31
74.8906184838064	29	29	31
77.2896189002996	30	30	31
80.288369420916	31	31	31
251.217149096051	1	1	32
236.823146597092	2	2	32
223.028894202257	3	3	32
209.834391911545	4	4	32
197.239639724956	5	5	32
185.24463764249	6	6	32
173.849385664148	7	7	32
163.053883789929	8	8	32
152.858132019833	9	9	32
143.26213035386	10	10	32
134.265878792011	11	11	32
125.869377334285	12	12	32
118.072625980683	13	13	32
110.875624731203	14	14	32
104.278373585847	15	15	32
98.2808725446144	16	16	32
92.8831216075048	17	17	32
88.0851207745186	18	18	32
83.8868700456556	19	19	32
80.2883694209159	20	20	32
77.2896189002995	21	21	32
74.8906184838064	22	22	32
73.0913681714366	23	23	32
71.89186796319	24	24	32
71.2921178590667	25	25	32
71.2921178590667	26	26	32
71.89186796319	27	27	32
73.0913681714366	28	28	32
74.8906184838064	29	29	32
77.2896189002996	30	30	32
80.288369420916	31	31	32
83.8868700456557	32	32	32
251.217149096051	1	1	33
236.823146597092	2	2	33
223.028894202257	3	3	33
209.834391911545	4	4	33
197.239639724956	5	5	33
185.24463764249	6	6	33
173.849385664148	7	7	33
163.053883789929	8	8	33
152.858132019833	9	9	33
143.26213035386	10	10	33
134.265878792011	11	11	33
125.869377334285	12	12	33
118.072625980683	13	13	33
110.875624731203	14	14	33
104.278373585847	15	15	33
98.2808725446144	16	16	33
92.8831216075048	17	17	33
88.0851207745186	18	18	33
83.8868700456556	19	19	33
80.2883694209159	20	20	33
77.2896189002995	21	21	33
74.8906184838064	22	22	33
73.0913681714366	23	23	33
71.89186796319	24	24	33
71.2921178590667	25	25	33
71.2921178590667	26	26	33
71.89186796319	27	27	33
73.0913681714366	28	28	33
74.8906184838064	29	29	33
77.2896189002996	30	30	33
80.288369420916	31	31	33
83.8868700456557	32	32	33
88.0851207745186	33	33	33
251.217149096051	1	1	34
236.823146597092	2	2	34
223.028894202257	3	3	34
209.834391911545	4	4	34
197.239639724956	5	5	34
185.24463764249	6	6	34
173.849385664148	7	7	34
163.053883789929	8	8	34
152.858132019833	9	9	34
143.26213035386	10	10	34
134.265878792011	11	11	34
125.869377334285	12	12	34
118.072625980683	13	13	34
110.875624731203	14	14	34
104.278373585847	15	15	34
98.2808725446144	16	16	34
92.8831216075048	17	17	34
88.0851207745186	18	18	34
83.8868700456556	19	19	34
80.2883694209159	20	20	34
77.2896189002995	21	21	34
74.8906184838064	22	22	34
73.0913681714366	23	23	34
71.89186796319	24	24	34
71.2921178590667	25	25	34
71.2921178590667	26	26	34
71.89186796319	27	27	34
73.0913681714366	28	28	34
74.8906184838064	29	29	34
77.2896189002996	30	30	34
80.288369420916	31	31	34
83.8868700456557	32	32	34
88.0851207745186	33	33	34
92.8831216075049	34	34	34
251.217149096051	1	1	35
236.823146597092	2	2	35
223.028894202257	3	3	35
209.834391911545	4	4	35
197.239639724956	5	5	35
185.24463764249	6	6	35
173.849385664148	7	7	35
163.053883789929	8	8	35
152.858132019833	9	9	35
143.26213035386	10	10	35
134.265878792011	11	11	35
125.869377334285	12	12	35
118.072625980683	13	13	35
110.875624731203	14	14	35
104.278373585847	15	15	35
98.2808725446144	16	16	35
92.8831216075048	17	17	35
88.0851207745186	18	18	35
83.8868700456556	19	19	35
80.2883694209159	20	20	35
77.2896189002995	21	21	35
74.8906184838064	22	22	35
73.0913681714366	23	23	35
71.89186796319	24	24	35
71.2921178590667	25	25	35
71.2921178590667	26	26	35
71.89186796319	27	27	35
73.0913681714366	28	28	35
74.8906184838064	29	29	35
77.2896189002996	30	30	35
80.288369420916	31	31	35
83.8868700456557	32	32	35
88.0851207745186	33	33	35
92.8831216075049	34	34	35
98.2808725446145	35	35	35
251.217149096051	1	1	36
236.823146597092	2	2	36
223.028894202257	3	3	36
209.834391911545	4	4	36
197.239639724956	5	5	36
185.24463764249	6	6	36
173.849385664148	7	7	36
163.053883789929	8	8	36
152.858132019833	9	9	36
143.26213035386	10	10	36
134.265878792011	11	11	36
125.869377334285	12	12	36
118.072625980683	13	13	36
110.875624731203	14	14	36
104.278373585847	15	15	36
98.2808725446144	16	16	36
92.8831216075048	17	17	36
88.0851207745186	18	18	36
83.8868700456556	19	19	36
80.2883694209159	20	20	36
77.2896189002995	21	21	36
74.8906184838064	22	22	36
73.0913681714366	23	23	36
71.89186796319	24	24	36
71.2921178590667	25	25	36
71.2921178590667	26	26	36
71.89186796319	27	27	36
73.0913681714366	28	28	36
74.8906184838064	29	29	36
77.2896189002996	30	30	36
80.288369420916	31	31	36
83.8868700456557	32	32	36
88.0851207745186	33	33	36
92.8831216075049	34	34	36
98.2808725446145	35	35	36
104.278373585847	36	36	36
251.217149096051	1	1	37
236.823146597092	2	2	37
223.028894202257	3	3	37
209.834391911545	4	4	37
197.239639724956	5	5	37
185.24463764249	6	6	37
173.849385664148	7	7	37
163.053883789929	8	8	37
152.858132019833	9	9	37
143.26213035386	10	10	37
134.265878792011	11	11	37
125.869377334285	12	12	37
118.072625980683	13	13	37
110.875624731203	14	14	37
104.278373585847	15	15	37
98.2808725446144	16	16	37
92.8831216075048	17	17	37
88.0851207745186	18	18	37
83.8868700456556	19	19	37
80.2883694209159	20	20	37
77.2896189002995	21	21	37
74.8906184838064	22	22	37
73.0913681714366	23	23	37
71.89186796319	24	24	37
71.2921178590667	25	25	37
71.2921178590667	26	26	37
71.89186796319	27	27	37
73.0913681714366	28	28	37
74.8906184838064	29	29	37
77.2896189002996	30	30	37
80.288369420916	31	31	37
83.8868700456557	32	32	37
88.0851207745186	33	33	37
92.8831216075049	34	34	37
98.2808725446145	35	35	37
104.278373585847	36	36	37
110.875624731203	37	37	37
251.217149096051	1	1	38
236.823146597092	2	2	38
223.028894202257	3	3	38
209.834391911545	4	4	38
197.239639724956	5	5	38
185.24463764249	6	6	38
173.849385664148	7	7	38
163.053883789929	8	8	38
152.858132019833	9	9	38
143.26213035386	10	10	38
134.265878792011	11	11	38
125.869377334285	12	12	38
118.072625980683	13	13	38
110.875624731203	14	14	38
104.278373585847	15	15	38
98.2808725446144	16	16	38
92.8831216075048	17	17	38
88.0851207745186	18	18	38
83.8868700456556	19	19	38
80.2883694209159	20	20	38
77.2896189002995	21	21	38
74.8906184838064	22	22	38
73.0913681714366	23	23	38
71.89186796319	24	24	38
71.2921178590667	25	25	38
71.2921178590667	26	26	38
71.89186796319	27	27	38
73.0913681714366	28	28	38
74.8906184838064	29	29	38
77.2896189002996	30	30	38
80.288369420916	31	31	38
83.8868700456557	32	32	38
88.0851207745186	33	33	38
92.8831216075049	34	34	38
98.2808725446145	35	35	38
104.278373585847	36	36	38
110.875624731203	37	37	38
118.072625980683	38	38	38
251.217149096051	1	1	39
236.823146597092	2	2	39
223.028894202257	3	3	39
209.834391911545	4	4	39
197.239639724956	5	5	39
185.24463764249	6	6	39
173.849385664148	7	7	39
163.053883789929	8	8	39
152.858132019833	9	9	39
143.26213035386	10	10	39
134.265878792011	11	11	39
125.869377334285	12	12	39
118.072625980683	13	13	39
110.875624731203	14	14	39
104.278373585847	15	15	39
98.2808725446144	16	16	39
92.8831216075048	17	17	39
88.0851207745186	18	18	39
83.8868700456556	19	19	39
80.2883694209159	20	20	39
77.2896189002995	21	21	39
74.8906184838064	22	22	39
73.0913681714366	23	23	39
71.89186796319	24	24	39
71.2921178590667	25	25	39
71.2921178590667	26	26	39
71.89186796319	27	27	39
73.0913681714366	28	28	39
74.8906184838064	29	29	39
77.2896189002996	30	30	39
80.288369420916	31	31	39
83.8868700456557	32	32	39
88.0851207745186	33	33	39
92.8831216075049	34	34	39
98.2808725446145	35	35	39
104.278373585847	36	36	39
110.875624731203	37	37	39
118.072625980683	38	38	39
125.869377334285	39	39	39
251.217149096051	1	1	40
236.823146597092	2	2	40
223.028894202257	3	3	40
209.834391911545	4	4	40
197.239639724956	5	5	40
185.24463764249	6	6	40
173.849385664148	7	7	40
163.053883789929	8	8	40
152.858132019833	9	9	40
143.26213035386	10	10	40
134.265878792011	11	11	40
125.869377334285	12	12	40
118.072625980683	13	13	40
110.875624731203	14	14	40
104.278373585847	15	15	40
98.2808725446144	16	16	40
92.8831216075048	17	17	40
88.0851207745186	18	18	40
83.8868700456556	19	19	40
80.2883694209159	20	20	40
77.2896189002995	21	21	40
74.8906184838064	22	22	40
73.0913681714366	23	23	40
71.89186796319	24	24	40
71.2921178590667	25	25	40
71.2921178590667	26	26	40
71.89186796319	27	27	40
73.0913681714366	28	28	40
74.8906184838064	29	29	40
77.2896189002996	30	30	40
80.288369420916	31	31	40
83.8868700456557	32	32	40
88.0851207745186	33	33	40
92.8831216075049	34	34	40
98.2808725446145	35	35	40
104.278373585847	36	36	40
110.875624731203	37	37	40
118.072625980683	38	38	40
125.869377334285	39	39	40
134.265878792011	40	40	40
251.217149096051	1	1	41
236.823146597092	2	2	41
223.028894202257	3	3	41
209.834391911545	4	4	41
197.239639724956	5	5	41
185.24463764249	6	6	41
173.849385664148	7	7	41
163.053883789929	8	8	41
152.858132019833	9	9	41
143.26213035386	10	10	41
134.265878792011	11	11	41
125.869377334285	12	12	41
118.072625980683	13	13	41
110.875624731203	14	14	41
104.278373585847	15	15	41
98.2808725446144	16	16	41
92.8831216075048	17	17	41
88.0851207745186	18	18	41
83.8868700456556	19	19	41
80.2883694209159	20	20	41
77.2896189002995	21	21	41
74.8906184838064	22	22	41
73.0913681714366	23	23	41
71.89186796319	24	24	41
71.2921178590667	25	25	41
71.2921178590667	26	26	41
71.89186796319	27	27	41
73.0913681714366	28	28	41
74.8906184838064	29	29	41
77.2896189002996	30	30	41
80.288369420916	31	31	41
83.8868700456557	32	32	41
88.0851207745186	33	33	41
92.8831216075049	34	34	41
98.2808725446145	35	35	41
104.278373585847	36	36	41
110.875624731203	37	37	41
118.072625980683	38	38	41
125.869377334285	39	39	41
134.265878792011	40	40	41
143.262130353861	41	41	41
251.217149096051	1	1	42
236.823146597092	2	2	42
223.028894202257	3	3	42
209.834391911545	4	4	42
197.239639724956	5	5	42
185.24463764249	6	6	42
173.849385664148	7	7	42
163.053883789929	8	8	42
152.858132019833	9	9	42
143.26213035386	10	10	42
134.265878792011	11	11	42
125.869377334285	12	12	42
118.072625980683	13	13	42
110.875624731203	14	14	42
104.278373585847	15	15	42
98.2808725446144	16	16	42
92.8831216075048	17	17	42
88.0851207745186	18	18	42
83.8868700456556	19	19	42
80.2883694209159	20	20	42
77.2896189002995	21	21	42
74.8906184838064	22	22	42
73.0913681714366	23	23	42
71.89186796319	24	24	42
71.2921178590667	25	25	42
71.2921178590667	26	26	42
71.89186796319	27	27	42
73.0913681714366	28	28	42
74.8906184838064	29	29	42
77.2896189002996	30	30	42
80.288369420916	31	31	42
83.8868700456557	32	32	42
88.0851207745186	33	33	42
92.8831216075049	34	34	42
98.2808725446145	35	35	42
104.278373585847	36	36	42
110.875624731203	37	37	42
118.072625980683	38	38	42
125.869377334285	39	39	42
134.265878792011	40	40	42
143.262130353861	41	41	42
152.858132019833	42	42	42
251.217149096051	1	1	43
236.823146597092	2	2	43
223.028894202257	3	3	43
209.834391911545	4	4	43
197.239639724956	5	5	43
185.24463764249	6	6	43
173.849385664148	7	7	43
163.053883789929	8	8	43
152.858132019833	9	9	43
143.26213035386	10	10	43
134.265878792011	11	11	43
125.869377334285	12	12	43
118.072625980683	13	13	43
110.875624731203	14	14	43
104.278373585847	15	15	43
98.2808725446144	16	16	43
92.8831216075048	17	17	43
88.0851207745186	18	18	43
83.8868700456556	19	19	43
80.2883694209159	20	20	43
77.2896189002995	21	21	43
74.8906184838064	22	22	43
73.0913681714366	23	23	43
71.89186796319	24	24	43
71.2921178590667	25	25	43
71.2921178590667	26	26	43
71.89186796319	27	27	43
73.0913681714366	28	28	43
74.8906184838064	29	29	43
77.2896189002996	30	30	43
80.288369420916	31	31	43
83.8868700456557	32	32	43
88.0851207745186	33	33	43
92.8831216075049	34	34	43
98.2808725446145	35	35	43
104.278373585847	36	36	43
110.875624731203	37	37	43
118.072625980683	38	38	43
125.869377334285	39	39	43
134.265878792011	40	40	43
143.262130353861	41	41	43
152.858132019833	42	42	43
163.053883789929	43	43	43
251.217149096051	1	1	44
236.823146597092	2	2	44
223.028894202257	3	3	44
209.834391911545	4	4	44
197.239639724956	5	5	44
185.24463764249	6	6	44
173.849385664148	7	7	44
163.053883789929	8	8	44
152.858132019833	9	9	44
143.26213035386	10	10	44
134.265878792011	11	11	44
125.869377334285	12	12	44
118.072625980683	13	13	44
110.875624731203	14	14	44
104.278373585847	15	15	44
98.2808725446144	16	16	44
92.8831216075048	17	17	44
88.0851207745186	18	18	44
83.8868700456556	19	19	44
80.2883694209159	20	20	44
77.2896189002995	21	21	44
74.8906184838064	22	22	44
73.0913681714366	23	23	44
71.89186796319	24	24	44
71.2921178590667	25	25	44
71.2921178590667	26	26	44
71.89186796319	27	27	44
73.0913681714366	28	28	44
74.8906184838064	29	29	44
77.2896189002996	30	30	44
80.288369420916	31	31	44
83.8868700456557	32	32	44
88.0851207745186	33	33	44
92.8831216075049	34	34	44
98.2808725446145	35	35	44
104.278373585847	36	36	44
110.875624731203	37	37	44
118.072625980683	38	38	44
125.869377334285	39	39	44
134.265878792011	40	40	44
143.262130353861	41	41	44
152.858132019833	42	42	44
163.053883789929	43	43	44
173.849385664148	44	44	44
251.217149096051	1	1	45
236.823146597092	2	2	45
223.028894202257	3	3	45
209.834391911545	4	4	45
197.239639724956	5	5	45
185.24463764249	6	6	45
173.849385664148	7	7	45
163.053883789929	8	8	45
152.858132019833	9	9	45
143.26213035386	10	10	45
134.265878792011	11	11	45
125.869377334285	12	12	45
118.072625980683	13	13	45
110.875624731203	14	14	45
104.278373585847	15	15	45
98.2808725446144	16	16	45
92.8831216075048	17	17	45
88.0851207745186	18	18	45
83.8868700456556	19	19	45
80.2883694209159	20	20	45
77.2896189002995	21	21	45
74.8906184838064	22	22	45
73.0913681714366	23	23	45
71.89186796319	24	24	45
71.2921178590667	25	25	45
71.2921178590667	26	26	45
71.89186796319	27	27	45
73.0913681714366	28	28	45
74.8906184838064	29	29	45
77.2896189002996	30	30	45
80.288369420916	31	31	45
83.8868700456557	32	32	45
88.0851207745186	33	33	45
92.8831216075049	34	34	45
98.2808725446145	35	35	45
104.278373585847	36	36	45
110.875624731203	37	37	45
118.072625980683	38	38	45
125.869377334285	39	39	45
134.265878792011	40	40	45
143.262130353861	41	41	45
152.858132019833	42	42	45
163.053883789929	43	43	45
173.849385664148	44	44	45
185.24463764249	45	45	45
251.217149096051	1	1	46
236.823146597092	2	2	46
223.028894202257	3	3	46
209.834391911545	4	4	46
197.239639724956	5	5	46
185.24463764249	6	6	46
173.849385664148	7	7	46
163.053883789929	8	8	46
152.858132019833	9	9	46
143.26213035386	10	10	46
134.265878792011	11	11	46
125.869377334285	12	12	46
