y	x	key	showSelected1
489.08119697084	5	5	13
449.30829532898	6	6	13
411.524038769214	7	7	13
375.72842729154	8	8	13
341.921460895959	9	9	13
310.103139582471	10	10	13
280.273463351076	11	11	13
252.432432201775	12	12	13
226.580046134566	13	13	13
668.059254359209	1	1	14
620.331772388977	2	2	14
574.592935500838	3	3	14
530.842743694793	4	4	14
489.08119697084	5	5	14
449.30829532898	6	6	14
411.524038769214	7	7	14
375.72842729154	8	8	14
341.921460895959	9	9	14
310.103139582471	10	10	14
280.273463351076	11	11	14
252.432432201775	12	12	14
226.580046134566	13	13	14
202.71630514945	14	14	14
668.059254359209	1	1	15
620.331772388977	2	2	15
574.592935500838	3	3	15
530.842743694793	4	4	15
489.08119697084	5	5	15
449.30829532898	6	6	15
411.524038769214	7	7	15
375.72842729154	8	8	15
341.921460895959	9	9	15
310.103139582471	10	10	15
280.273463351076	11	11	15
252.432432201775	12	12	15
226.580046134566	13	13	15
202.71630514945	14	14	15
180.841209246427	15	15	15
668.059254359209	1	1	16
620.331772388977	2	2	16
574.592935500838	3	3	16
530.842743694793	4	4	16
489.08119697084	5	5	16
449.30829532898	6	6	16
411.524038769214	7	7	16
375.72842729154	8	8	16
341.921460895959	9	9	16
310.103139582471	10	10	16
280.273463351076	11	11	16
252.432432201775	12	12	16
226.580046134566	13	13	16
202.71630514945	14	14	16
180.841209246427	15	15	16
160.954758425497	16	16	16
668.059254359209	1	1	17
620.331772388977	2	2	17
574.592935500838	3	3	17
530.842743694793	4	4	17
489.08119697084	5	5	17
449.30829532898	6	6	17
411.524038769214	7	7	17
375.72842729154	8	8	17
341.921460895959	9	9	17
310.103139582471	10	10	17
280.273463351076	11	11	17
252.432432201775	12	12	17
226.580046134566	13	13	17
202.71630514945	14	14	17
180.841209246427	15	15	17
160.954758425497	16	16	17
143.05695268666	17	17	17
668.059254359209	1	1	18
620.331772388977	2	2	18
574.592935500838	3	3	18
530.842743694793	4	4	18
489.08119697084	5	5	18
449.30829532898	6	6	18
411.524038769214	7	7	18
375.72842729154	8	8	18
341.921460895959	9	9	18
310.103139582471	10	10	18
280.273463351076	11	11	18
252.432432201775	12	12	18
226.580046134566	13	13	18
202.71630514945	14	14	18
180.841209246427	15	15	18
160.954758425497	16	16	18
143.05695268666	17	17	18
127.147792029916	18	18	18
668.059254359209	1	1	19
620.331772388977	2	2	19
574.592935500838	3	3	19
530.842743694793	4	4	19
489.08119697084	5	5	19
449.30829532898	6	6	19
411.524038769214	7	7	19
375.72842729154	8	8	19
341.921460895959	9	9	19
310.103139582471	10	10	19
280.273463351076	11	11	19
252.432432201775	12	12	19
226.580046134566	13	13	19
202.71630514945	14	14	19
180.841209246427	15	15	19
160.954758425497	16	16	19
143.05695268666	17	17	19
127.147792029916	18	18	19
113.227276455266	19	19	19
668.059254359209	1	1	20
620.331772388977	2	2	20
574.592935500838	3	3	20
530.842743694793	4	4	20
489.08119697084	5	5	20
449.30829532898	6	6	20
411.524038769214	7	7	20
375.72842729154	8	8	20
341.921460895959	9	9	20
310.103139582471	10	10	20
280.273463351076	11	11	20
252.432432201775	12	12	20
226.580046134566	13	13	20
202.71630514945	14	14	20
180.841209246427	15	15	20
160.954758425497	16	16	20
143.05695268666	17	17	20
127.147792029916	18	18	20
113.227276455266	19	19	20
101.295405962708	20	20	20
668.059254359209	1	1	21
620.331772388977	2	2	21
574.592935500838	3	3	21
530.842743694793	4	4	21
489.08119697084	5	5	21
449.30829532898	6	6	21
411.524038769214	7	7	21
375.72842729154	8	8	21
341.921460895959	9	9	21
310.103139582471	10	10	21
280.273463351076	11	11	21
252.432432201775	12	12	21
226.580046134566	13	13	21
202.71630514945	14	14	21
180.841209246427	15	15	21
160.954758425497	16	16	21
143.05695268666	17	17	21
127.147792029916	18	18	21
113.227276455266	19	19	21
101.295405962708	20	20	21
91.3521805522428	21	21	21
668.059254359209	1	1	22
620.331772388977	2	2	22
574.592935500838	3	3	22
530.842743694793	4	4	22
489.08119697084	5	5	22
449.30829532898	6	6	22
411.524038769214	7	7	22
375.72842729154	8	8	22
341.921460895959	9	9	22
310.103139582471	10	10	22
280.273463351076	11	11	22
252.432432201775	12	12	22
226.580046134566	13	13	22
202.71630514945	14	14	22
180.841209246427	15	15	22
160.954758425497	16	16	22
143.05695268666	17	17	22
127.147792029916	18	18	22
113.227276455266	19	19	22
101.295405962708	20	20	22
91.3521805522428	21	21	22
83.3976002238708	22	22	22
668.059254359209	1	1	23
620.331772388977	2	2	23
574.592935500838	3	3	23
530.842743694793	4	4	23
489.08119697084	5	5	23
449.30829532898	6	6	23
411.524038769214	7	7	23
375.72842729154	8	8	23
341.921460895959	9	9	23
310.103139582471	10	10	23
280.273463351076	11	11	23
252.432432201775	12	12	23
226.580046134566	13	13	23
202.71630514945	14	14	23
180.841209246427	15	15	23
160.954758425497	16	16	23
143.05695268666	17	17	23
127.147792029916	18	18	23
113.227276455266	19	19	23
101.295405962708	20	20	23
91.3521805522428	21	21	23
83.3976002238708	22	22	23
77.4316649775919	23	23	23
668.059254359209	1	1	24
620.331772388977	2	2	24
574.592935500838	3	3	24
530.842743694793	4	4	24
489.08119697084	5	5	24
449.30829532898	6	6	24
411.524038769214	7	7	24
375.72842729154	8	8	24
341.921460895959	9	9	24
310.103139582471	10	10	24
280.273463351076	11	11	24
252.432432201775	12	12	24
226.580046134566	13	13	24
202.71630514945	14	14	24
180.841209246427	15	15	24
160.954758425497	16	16	24
143.05695268666	17	17	24
127.147792029916	18	18	24
113.227276455266	19	19	24
101.295405962708	20	20	24
91.3521805522428	21	21	24
83.3976002238708	22	22	24
77.4316649775919	23	23	24
73.4543748134059	24	24	24
668.059254359209	1	1	25
620.331772388977	2	2	25
574.592935500838	3	3	25
530.842743694793	4	4	25
489.08119697084	5	5	25
449.30829532898	6	6	25
411.524038769214	7	7	25
375.72842729154	8	8	25
341.921460895959	9	9	25
310.103139582471	10	10	25
280.273463351076	11	11	25
252.432432201775	12	12	25
226.580046134566	13	13	25
202.71630514945	14	14	25
180.841209246427	15	15	25
160.954758425497	16	16	25
143.05695268666	17	17	25
127.147792029916	18	18	25
113.227276455266	19	19	25
101.295405962708	20	20	25
91.3521805522428	21	21	25
83.3976002238708	22	22	25
77.4316649775919	23	23	25
73.4543748134059	24	24	25
71.4657297313129	25	25	25
668.059254359209	1	1	26
620.331772388977	2	2	26
574.592935500838	3	3	26
530.842743694793	4	4	26
489.08119697084	5	5	26
449.30829532898	6	6	26
411.524038769214	7	7	26
375.72842729154	8	8	26
341.921460895959	9	9	26
310.103139582471	10	10	26
280.273463351076	11	11	26
252.432432201775	12	12	26
226.580046134566	13	13	26
202.71630514945	14	14	26
180.841209246427	15	15	26
160.954758425497	16	16	26
143.05695268666	17	17	26
127.147792029916	18	18	26
113.227276455266	19	19	26
101.295405962708	20	20	26
91.3521805522428	21	21	26
83.3976002238708	22	22	26
77.4316649775919	23	23	26
73.4543748134059	24	24	26
71.4657297313129	25	25	26
71.465729731313	26	26	26
668.059254359209	1	1	27
620.331772388977	2	2	27
574.592935500838	3	3	27
530.842743694793	4	4	27
489.08119697084	5	5	27
449.30829532898	6	6	27
411.524038769214	7	7	27
375.72842729154	8	8	27
341.921460895959	9	9	27
310.103139582471	10	10	27
280.273463351076	11	11	27
252.432432201775	12	12	27
226.580046134566	13	13	27
202.71630514945	14	14	27
180.841209246427	15	15	27
160.954758425497	16	16	27
143.05695268666	17	17	27
127.147792029916	18	18	27
113.227276455266	19	19	27
101.295405962708	20	20	27
91.3521805522428	21	21	27
83.3976002238708	22	22	27
77.4316649775919	23	23	27
73.4543748134059	24	24	27
71.4657297313129	25	25	27
71.465729731313	26	26	27
73.4543748134059	27	27	27
668.059254359209	1	1	28
620.331772388977	2	2	28
574.592935500838	3	3	28
530.842743694793	4	4	28
489.08119697084	5	5	28
449.30829532898	6	6	28
411.524038769214	7	7	28
375.72842729154	8	8	28
341.921460895959	9	9	28
310.103139582471	10	10	28
280.273463351076	11	11	28
252.432432201775	12	12	28
226.580046134566	13	13	28
202.71630514945	14	14	28
180.841209246427	15	15	28
160.954758425497	16	16	28
143.05695268666	17	17	28
127.147792029916	18	18	28
113.227276455266	19	19	28
101.295405962708	20	20	28
91.3521805522428	21	21	28
83.3976002238708	22	22	28
77.4316649775919	23	23	28
73.4543748134059	24	24	28
71.4657297313129	25	25	28
71.465729731313	26	26	28
73.4543748134059	27	27	28
77.4316649775919	28	28	28
668.059254359209	1	1	29
620.331772388977	2	2	29
574.592935500838	3	3	29
530.842743694793	4	4	29
489.08119697084	5	5	29
449.30829532898	6	6	29
411.524038769214	7	7	29
375.72842729154	8	8	29
341.921460895959	9	9	29
310.103139582471	10	10	29
280.273463351076	11	11	29
252.432432201775	12	12	29
226.580046134566	13	13	29
202.71630514945	14	14	29
180.841209246427	15	15	29
160.954758425497	16	16	29
143.05695268666	17	17	29
127.147792029916	18	18	29
113.227276455266	19	19	29
101.295405962708	20	20	29
91.3521805522428	21	21	29
83.3976002238708	22	22	29
77.4316649775919	23	23	29
73.4543748134059	24	24	29
71.4657297313129	25	25	29
71.465729731313	26	26	29
73.4543748134059	27	27	29
77.4316649775919	28	28	29
83.3976002238709	29	29	29
668.059254359209	1	1	30
620.331772388977	2	2	30
574.592935500838	3	3	30
530.842743694793	4	4	30
489.08119697084	5	5	30
449.30829532898	6	6	30
411.524038769214	7	7	30
375.72842729154	8	8	30
341.921460895959	9	9	30
310.103139582471	10	10	30
280.273463351076	11	11	30
252.432432201775	12	12	30
226.580046134566	13	13	30
202.71630514945	14	14	30
180.841209246427	15	15	30
160.954758425497	16	16	30
143.05695268666	17	17	30
127.147792029916	18	18	30
113.227276455266	19	19	30
101.295405962708	20	20	30
91.3521805522428	21	21	30
83.3976002238708	22	22	30
77.4316649775919	23	23	30
73.4543748134059	24	24	30
71.4657297313129	25	25	30
71.465729731313	26	26	30
73.4543748134059	27	27	30
77.4316649775919	28	28	30
83.3976002238709	29	29	30
91.3521805522429	30	30	30
668.059254359209	1	1	31
620.331772388977	2	2	31
574.592935500838	3	3	31
530.842743694793	4	4	31
489.08119697084	5	5	31
449.30829532898	6	6	31
411.524038769214	7	7	31
375.72842729154	8	8	31
341.921460895959	9	9	31
310.103139582471	10	10	31
280.273463351076	11	11	31
252.432432201775	12	12	31
226.580046134566	13	13	31
202.71630514945	14	14	31
180.841209246427	15	15	31
160.954758425497	16	16	31
143.05695268666	17	17	31
127.147792029916	18	18	31
113.227276455266	19	19	31
101.295405962708	20	20	31
91.3521805522428	21	21	31
83.3976002238708	22	22	31
77.4316649775919	23	23	31
73.4543748134059	24	24	31
71.4657297313129	25	25	31
71.465729731313	26	26	31
73.4543748134059	27	27	31
77.4316649775919	28	28	31
83.3976002238709	29	29	31
91.3521805522429	30	30	31
101.295405962708	31	31	31
668.059254359209	1	1	32
620.331772388977	2	2	32
574.592935500838	3	3	32
530.842743694793	4	4	32
489.08119697084	5	5	32
449.30829532898	6	6	32
411.524038769214	7	7	32
375.72842729154	8	8	32
341.921460895959	9	9	32
310.103139582471	10	10	32
280.273463351076	11	11	32
252.432432201775	12	12	32
226.580046134566	13	13	32
202.71630514945	14	14	32
180.841209246427	15	15	32
160.954758425497	16	16	32
143.05695268666	17	17	32
127.147792029916	18	18	32
113.227276455266	19	19	32
101.295405962708	20	20	32
91.3521805522428	21	21	32
83.3976002238708	22	22	32
77.4316649775919	23	23	32
73.4543748134059	24	24	32
71.4657297313129	25	25	32
71.465729731313	26	26	32
73.4543748134059	27	27	32
77.4316649775919	28	28	32
83.3976002238709	29	29	32
91.3521805522429	30	30	32
101.295405962708	31	31	32
113.227276455266	32	32	32
668.059254359209	1	1	33
620.331772388977	2	2	33
574.592935500838	3	3	33
530.842743694793	4	4	33
489.08119697084	5	5	33
449.30829532898	6	6	33
411.524038769214	7	7	33
375.72842729154	8	8	33
341.921460895959	9	9	33
310.103139582471	10	10	33
280.273463351076	11	11	33
252.432432201775	12	12	33
226.580046134566	13	13	33
202.71630514945	14	14	33
180.841209246427	15	15	33
160.954758425497	16	16	33
143.05695268666	17	17	33
127.147792029916	18	18	33
113.227276455266	19	19	33
101.295405962708	20	20	33
91.3521805522428	21	21	33
83.3976002238708	22	22	33
77.4316649775919	23	23	33
73.4543748134059	24	24	33
71.4657297313129	25	25	33
71.465729731313	26	26	33
73.4543748134059	27	27	33
77.4316649775919	28	28	33
83.3976002238709	29	29	33
91.3521805522429	30	30	33
101.295405962708	31	31	33
113.227276455266	32	32	33
127.147792029917	33	33	33
668.059254359209	1	1	34
620.331772388977	2	2	34
574.592935500838	3	3	34
530.842743694793	4	4	34
489.08119697084	5	5	34
449.30829532898	6	6	34
411.524038769214	7	7	34
375.72842729154	8	8	34
341.921460895959	9	9	34
310.103139582471	10	10	34
280.273463351076	11	11	34
252.432432201775	12	12	34
226.580046134566	13	13	34
202.71630514945	14	14	34
180.841209246427	15	15	34
160.954758425497	16	16	34
143.05695268666	17	17	34
127.147792029916	18	18	34
113.227276455266	19	19	34
101.295405962708	20	20	34
91.3521805522428	21	21	34
83.3976002238708	22	22	34
77.4316649775919	23	23	34
73.4543748134059	24	24	34
71.4657297313129	25	25	34
71.465729731313	26	26	34
73.4543748134059	27	27	34
77.4316649775919	28	28	34
83.3976002238709	29	29	34
91.3521805522429	30	30	34
101.295405962708	31	31	34
113.227276455266	32	32	34
127.147792029917	33	33	34
143.056952686661	34	34	34
668.059254359209	1	1	35
620.331772388977	2	2	35
574.592935500838	3	3	35
530.842743694793	4	4	35
489.08119697084	5	5	35
449.30829532898	6	6	35
411.524038769214	7	7	35
375.72842729154	8	8	35
341.921460895959	9	9	35
310.103139582471	10	10	35
280.273463351076	11	11	35
252.432432201775	12	12	35
226.580046134566	13	13	35
202.71630514945	14	14	35
180.841209246427	15	15	35
160.954758425497	16	16	35
143.05695268666	17	17	35
127.147792029916	18	18	35
113.227276455266	19	19	35
101.295405962708	20	20	35
91.3521805522428	21	21	35
83.3976002238708	22	22	35
77.4316649775919	23	23	35
73.4543748134059	24	24	35
71.4657297313129	25	25	35
71.465729731313	26	26	35
73.4543748134059	27	27	35
77.4316649775919	28	28	35
83.3976002238709	29	29	35
91.3521805522429	30	30	35
101.295405962708	31	31	35
113.227276455266	32	32	35
127.147792029917	33	33	35
143.056952686661	34	34	35
160.954758425498	35	35	35
668.059254359209	1	1	36
620.331772388977	2	2	36
574.592935500838	3	3	36
530.842743694793	4	4	36
489.08119697084	5	5	36
449.30829532898	6	6	36
411.524038769214	7	7	36
375.72842729154	8	8	36
341.921460895959	9	9	36
310.103139582471	10	10	36
280.273463351076	11	11	36
252.432432201775	12	12	36
226.580046134566	13	13	36
202.71630514945	14	14	36
180.841209246427	15	15	36
160.954758425497	16	16	36
143.05695268666	17	17	36
127.147792029916	18	18	36
113.227276455266	19	19	36
101.295405962708	20	20	36
91.3521805522428	21	21	36
83.3976002238708	22	22	36
77.4316649775919	23	23	36
73.4543748134059	24	24	36
71.4657297313129	25	25	36
71.465729731313	26	26	36
73.4543748134059	27	27	36
77.4316649775919	28	28	36
83.3976002238709	29	29	36
91.3521805522429	30	30	36
101.295405962708	31	31	36
113.227276455266	32	32	36
127.147792029917	33	33	36
143.056952686661	34	34	36
160.954758425498	35	35	36
180.841209246427	36	36	36
668.059254359209	1	1	37
620.331772388977	2	2	37
574.592935500838	3	3	37
530.842743694793	4	4	37
489.08119697084	5	5	37
449.30829532898	6	6	37
411.524038769214	7	7	37
375.72842729154	8	8	37
341.921460895959	9	9	37
310.103139582471	10	10	37
280.273463351076	11	11	37
252.432432201775	12	12	37
226.580046134566	13	13	37
202.71630514945	14	14	37
180.841209246427	15	15	37
160.954758425497	16	16	37
143.05695268666	17	17	37
127.147792029916	18	18	37
113.227276455266	19	19	37
101.295405962708	20	20	37
91.3521805522428	21	21	37
83.3976002238708	22	22	37
77.4316649775919	23	23	37
73.4543748134059	24	24	37
71.4657297313129	25	25	37
71.465729731313	26	26	37
73.4543748134059	27	27	37
77.4316649775919	28	28	37
83.3976002238709	29	29	37
91.3521805522429	30	30	37
101.295405962708	31	31	37
113.227276455266	32	32	37
127.147792029917	33	33	37
143.056952686661	34	34	37
160.954758425498	35	35	37
180.841209246427	36	36	37
202.71630514945	37	37	37
668.059254359209	1	1	38
620.331772388977	2	2	38
574.592935500838	3	3	38
530.842743694793	4	4	38
489.08119697084	5	5	38
449.30829532898	6	6	38
411.524038769214	7	7	38
375.72842729154	8	8	38
341.921460895959	9	9	38
310.103139582471	10	10	38
280.273463351076	11	11	38
252.432432201775	12	12	38
226.580046134566	13	13	38
202.71630514945	14	14	38
180.841209246427	15	15	38
160.954758425497	16	16	38
143.05695268666	17	17	38
127.147792029916	18	18	38
113.227276455266	19	19	38
101.295405962708	20	20	38
91.3521805522428	21	21	38
83.3976002238708	22	22	38
77.4316649775919	23	23	38
73.4543748134059	24	24	38
71.4657297313129	25	25	38
71.465729731313	26	26	38
73.4543748134059	27	27	38
77.4316649775919	28	28	38
83.3976002238709	29	29	38
91.3521805522429	30	30	38
101.295405962708	31	31	38
113.227276455266	32	32	38
127.147792029917	33	33	38
143.056952686661	34	34	38
160.954758425498	35	35	38
180.841209246427	36	36	38
202.71630514945	37	37	38
226.580046134566	38	38	38
668.059254359209	1	1	39
620.331772388977	2	2	39
574.592935500838	3	3	39
530.842743694793	4	4	39
489.08119697084	5	5	39
449.30829532898	6	6	39
411.524038769214	7	7	39
375.72842729154	8	8	39
341.921460895959	9	9	39
310.103139582471	10	10	39
280.273463351076	11	11	39
252.432432201775	12	12	39
226.580046134566	13	13	39
202.71630514945	14	14	39
180.841209246427	15	15	39
160.954758425497	16	16	39
143.05695268666	17	17	39
127.147792029916	18	18	39
113.227276455266	19	19	39
101.295405962708	20	20	39
91.3521805522428	21	21	39
83.3976002238708	22	22	39
77.4316649775919	23	23	39
73.4543748134059	24	24	39
71.4657297313129	25	25	39
71.465729731313	26	26	39
73.4543748134059	27	27	39
77.4316649775919	28	28	39
83.3976002238709	29	29	39
91.3521805522429	30	30	39
101.295405962708	31	31	39
113.227276455266	32	32	39
127.147792029917	33	33	39
143.056952686661	34	34	39
160.954758425498	35	35	39
180.841209246427	36	36	39
202.71630514945	37	37	39
226.580046134566	38	38	39
252.432432201775	39	39	39
668.059254359209	1	1	40
620.331772388977	2	2	40
574.592935500838	3	3	40
530.842743694793	4	4	40
489.08119697084	5	5	40
449.30829532898	6	6	40
411.524038769214	7	7	40
375.72842729154	8	8	40
341.921460895959	9	9	40
310.103139582471	10	10	40
280.273463351076	11	11	40
252.432432201775	12	12	40
226.580046134566	13	13	40
202.71630514945	14	14	40
180.841209246427	15	15	40
160.954758425497	16	16	40
143.05695268666	17	17	40
127.147792029916	18	18	40
113.227276455266	19	19	40
101.295405962708	20	20	40
91.3521805522428	21	21	40
83.3976002238708	22	22	40
77.4316649775919	23	23	40
73.4543748134059	24	24	40
71.4657297313129	25	25	40
71.465729731313	26	26	40
73.4543748134059	27	27	40
77.4316649775919	28	28	40
83.3976002238709	29	29	40
91.3521805522429	30	30	40
101.295405962708	31	31	40
113.227276455266	32	32	40
127.147792029917	33	33	40
143.056952686661	34	34	40
160.954758425498	35	35	40
180.841209246427	36	36	40
202.71630514945	37	37	40
226.580046134566	38	38	40
252.432432201775	39	39	40
280.273463351077	40	40	40
668.059254359209	1	1	41
620.331772388977	2	2	41
574.592935500838	3	3	41
530.842743694793	4	4	41
489.08119697084	5	5	41
449.30829532898	6	6	41
411.524038769214	7	7	41
375.72842729154	8	8	41
341.921460895959	9	9	41
310.103139582471	10	10	41
280.273463351076	11	11	41
252.432432201775	12	12	41
226.580046134566	13	13	41
202.71630514945	14	14	41
180.841209246427	15	15	41
160.954758425497	16	16	41
143.05695268666	17	17	41
127.147792029916	18	18	41
113.227276455266	19	19	41
101.295405962708	20	20	41
91.3521805522428	21	21	41
83.3976002238708	22	22	41
77.4316649775919	23	23	41
73.4543748134059	24	24	41
71.4657297313129	25	25	41
71.465729731313	26	26	41
73.4543748134059	27	27	41
77.4316649775919	28	28	41
83.3976002238709	29	29	41
91.3521805522429	30	30	41
101.295405962708	31	31	41
113.227276455266	32	32	41
127.147792029917	33	33	41
143.056952686661	34	34	41
160.954758425498	35	35	41
180.841209246427	36	36	41
202.71630514945	37	37	41
226.580046134566	38	38	41
252.432432201775	39	39	41
280.273463351077	40	40	41
310.103139582472	41	41	41
668.059254359209	1	1	42
620.331772388977	2	2	42
574.592935500838	3	3	42
530.842743694793	4	4	42
489.08119697084	5	5	42
449.30829532898	6	6	42
411.524038769214	7	7	42
375.72842729154	8	8	42
341.921460895959	9	9	42
310.103139582471	10	10	42
280.273463351076	11	11	42
252.432432201775	12	12	42
226.580046134566	13	13	42
202.71630514945	14	14	42
180.841209246427	15	15	42
160.954758425497	16	16	42
143.05695268666	17	17	42
127.147792029916	18	18	42
113.227276455266	19	19	42
101.295405962708	20	20	42
91.3521805522428	21	21	42
83.3976002238708	22	22	42
77.4316649775919	23	23	42
73.4543748134059	24	24	42
71.4657297313129	25	25	42
71.465729731313	26	26	42
73.4543748134059	27	27	42
77.4316649775919	28	28	42
83.3976002238709	29	29	42
91.3521805522429	30	30	42
101.295405962708	31	31	42
113.227276455266	32	32	42
127.147792029917	33	33	42
143.056952686661	34	34	42
160.954758425498	35	35	42
180.841209246427	36	36	42
202.71630514945	37	37	42
226.580046134566	38	38	42
252.432432201775	39	39	42
280.273463351077	40	40	42
310.103139582472	41	41	42
341.921460895959	42	42	42
668.059254359209	1	1	43
620.331772388977	2	2	43
574.592935500838	3	3	43
530.842743694793	4	4	43
489.08119697084	5	5	43
449.30829532898	6	6	43
411.524038769214	7	7	43
375.72842729154	8	8	43
341.921460895959	9	9	43
310.103139582471	10	10	43
280.273463351076	11	11	43
252.432432201775	12	12	43
226.580046134566	13	13	43
202.71630514945	14	14	43
180.841209246427	15	15	43
160.954758425497	16	16	43
143.05695268666	17	17	43
127.147792029916	18	18	43
113.227276455266	19	19	43
101.295405962708	20	20	43
91.3521805522428	21	21	43
83.3976002238708	22	22	43
77.4316649775919	23	23	43
73.4543748134059	24	24	43
71.4657297313129	25	25	43
71.465729731313	26	26	43
73.4543748134059	27	27	43
77.4316649775919	28	28	43
83.3976002238709	29	29	43
91.3521805522429	30	30	43
101.295405962708	31	31	43
113.227276455266	32	32	43
127.147792029917	33	33	43
143.056952686661	34	34	43
160.954758425498	35	35	43
180.841209246427	36	36	43
202.71630514945	37	37	43
226.580046134566	38	38	43
252.432432201775	39	39	43
280.273463351077	40	40	43
310.103139582472	41	41	43
341.921460895959	42	42	43
375.72842729154	43	43	43
668.059254359209	1	1	44
620.331772388977	2	2	44
574.592935500838	3	3	44
530.842743694793	4	4	44
489.08119697084	5	5	44
449.30829532898	6	6	44
411.524038769214	7	7	44
375.72842729154	8	8	44
341.921460895959	9	9	44
310.103139582471	10	10	44
280.273463351076	11	11	44
252.432432201775	12	12	44
226.580046134566	13	13	44
202.71630514945	14	14	44
180.841209246427	15	15	44
160.954758425497	16	16	44
143.05695268666	17	17	44
127.147792029916	18	18	44
113.227276455266	19	19	44
101.295405962708	20	20	44
91.3521805522428	21	21	44
83.3976002238708	22	22	44
77.4316649775919	23	23	44
73.4543748134059	24	24	44
71.4657297313129	25	25	44
71.465729731313	26	26	44
73.4543748134059	27	27	44
77.4316649775919	28	28	44
83.3976002238709	29	29	44
91.3521805522429	30	30	44
101.295405962708	31	31	44
113.227276455266	32	32	44
127.147792029917	33	33	44
143.056952686661	34	34	44
160.954758425498	35	35	44
180.841209246427	36	36	44
202.71630514945	37	37	44
226.580046134566	38	38	44
252.432432201775	39	39	44
280.273463351077	40	40	44
310.103139582472	41	41	44
341.921460895959	42	42	44
375.72842729154	43	43	44
411.524038769214	44	44	44
668.059254359209	1	1	45
620.331772388977	2	2	45
574.592935500838	3	3	45
530.842743694793	4	4	45
489.08119697084	5	5	45
449.30829532898	6	6	45
411.524038769214	7	7	45
375.72842729154	8	8	45
341.921460895959	9	9	45
310.103139582471	10	10	45
280.273463351076	11	11	45
252.432432201775	12	12	45
226.580046134566	13	13	45
202.71630514945	14	14	45
180.841209246427	15	15	45
160.954758425497	16	16	45
143.05695268666	17	17	45
127.147792029916	18	18	45
113.227276455266	19	19	45
101.295405962708	20	20	45
91.3521805522428	21	21	45
83.3976002238708	22	22	45
77.4316649775919	23	23	45
73.4543748134059	24	24	45
71.4657297313129	25	25	45
71.465729731313	26	26	45
73.4543748134059	27	27	45
77.4316649775919	28	28	45
83.3976002238709	29	29	45
91.3521805522429	30	30	45
101.295405962708	31	31	45
113.227276455266	32	32	45
127.147792029917	33	33	45
143.056952686661	34	34	45
160.954758425498	35	35	45
180.841209246427	36	36	45
202.71630514945	37	37	45
226.580046134566	38	38	45
252.432432201775	39	39	45
280.273463351077	40	40	45
310.103139582472	41	41	45
341.921460895959	42	42	45
375.72842729154	43	43	45
411.524038769214	44	44	45
449.30829532898	45	45	45
668.059254359209	1	1	46
620.331772388977	2	2	46
574.592935500838	3	3	46
530.842743694793	4	4	46
489.08119697084	5	5	46
449.30829532898	6	6	46
411.524038769214	7	7	46
375.72842729154	8	8	46
341.921460895959	9	9	46
310.103139582471	10	10	46
280.273463351076	11	11	46
252.432432201775	12	12	46
226.580046134566	13	13	46
202.71630514945	14	14	46
180.841209246427	15	15	46
160.954758425497	16	16	46
143.05695268666	17	17	46
127.147792029916	18	18	46
113.227276455266	19	19	46
101.295405962708	20	20	46
91.3521805522428	21	21	46
83.3976002238708	22	22	46
77.4316649775919	23	23	46
73.4543748134059	24	24	46
71.4657297313129	25	25	46
